"0","1467983247","Mon Apr 06 23:06:50 PDT 2009","NO_QUERY","MichaelPe","@FollowSavvy I never found her. everytime I click on her twitter thing through your myspace..... it goes to some dude's page "
"0","1467986284","Mon Apr 06 23:07:43 PDT 2009","NO_QUERY","Christiansegall","trying to figure out this twitter thing...none of my friends are on  yet. Soo much to see."
"0","1467992207","Mon Apr 06 23:09:26 PDT 2009","NO_QUERY","Huddy1124","I hate converting movies just to put em on my itouch "
"0","1467995759","Mon Apr 06 23:10:27 PDT 2009","NO_QUERY","lawschoolninja","@stephenkruiser So sorry to hear about your dog. "
"0","1467999887","Mon Apr 06 23:11:36 PDT 2009","NO_QUERY","tmgeary","It's going to be a long year for A's fans. "
"0","1468003631","Mon Apr 06 23:12:41 PDT 2009","NO_QUERY","Theatergirl62","Well, so much for being productive on my 2 days off from Angels "
"0","1468007877","Mon Apr 06 23:13:57 PDT 2009","NO_QUERY","John2x","my little pinky finger hurts so much.. "
"0","1468013368","Mon Apr 06 23:15:36 PDT 2009","NO_QUERY","JaniceMyNig","Haha not even yo. I just didn't know how to do that @thang to you on twitter  Haha"
"0","1468019453","Mon Apr 06 23:17:25 PDT 2009","NO_QUERY","Pan_duh","@rootbeersoup Yeah. Too bad people like a certain burrito-eating man exist. "
"0","1468023146","Mon Apr 06 23:18:33 PDT 2009","NO_QUERY","EikLovesYou","@reannaremick doesnt work on my cell  go to sleep! =P"
"0","1468032209","Mon Apr 06 23:21:21 PDT 2009","NO_QUERY","JamesDeen","@rj i don't know what half of that means "
"0","1468034646","Mon Apr 06 23:22:09 PDT 2009","NO_QUERY","strifethe3rd","so far i have 311 veiws on all my sites put together,  most of them were me checking out the updates i made......"
"0","1468037671","Mon Apr 06 23:23:08 PDT 2009","NO_QUERY","helmetcheek","@skylineking722 connor, it's me, febi  are you really really mad at me??"
"0","1468042457","Mon Apr 06 23:24:42 PDT 2009","NO_QUERY","tessthetraveler","@BATMANNN  i love chutney......"
"0","1468047066","Mon Apr 06 23:26:06 PDT 2009","NO_QUERY","dianapwns","@alexbigman you left without saying hi! "
"0","1468052359","Mon Apr 06 23:27:45 PDT 2009","NO_QUERY","sashasimply","bedtime, school tomorrow, and i still have no books  being broke suckssss"
"0","1468055852","Mon Apr 06 23:28:50 PDT 2009","NO_QUERY","Saphyre1969","@JonathanRKnight @silver_tulip27 Um, that would be a hell no to the fugly poker dog pants on the cruise!  Hi Jonathan, sorry I missed you "
"0","1468062743","Mon Apr 06 23:30:51 PDT 2009","NO_QUERY","RooookieP","@Artistbabee but tht's annoying &amp;definitely not bitchy enough  he def broke like everything in me. he prolly doesn't even kno oct. 5!"
"0","1468067472","Mon Apr 06 23:32:17 PDT 2009","NO_QUERY","tonfaone","Headache... Pleeeease go away "
"0","1468071691","Mon Apr 06 23:33:38 PDT 2009","NO_QUERY","ZGibbsWorld","set my alarm to wake up... wanted to speak to my sis in Africa on Skype - I miss her sooo much "
"0","1468075671","Mon Apr 06 23:34:52 PDT 2009","NO_QUERY","im_mature","@onlysweeter I don't know the dance. "
"0","1468079864","Mon Apr 06 23:36:10 PDT 2009","NO_QUERY","sarahgb","Morning all, starving and dying for a cuppa but can't cos off to docs for fasting blood test in a little while "
"0","1468085048","Mon Apr 06 23:37:52 PDT 2009","NO_QUERY","policano","@hutsoncap  everything alright?"
"0","1468093373","Mon Apr 06 23:40:37 PDT 2009","NO_QUERY","IgnivomousLo","So glad I made it through work - with an extra hour too and my paycheck.  Still waiting on the one I lost though "
"0","1468098356","Mon Apr 06 23:42:15 PDT 2009","NO_QUERY","me_emmy","i forgot how to sleep "
"0","1468100783","Mon Apr 06 23:43:02 PDT 2009","NO_QUERY","apinkphoenix","Not to self: licking off pudding from a seafood fork, not so enjoyable as slowly licking off of a spoon "
"0","1468106399","Mon Apr 06 23:44:57 PDT 2009","NO_QUERY","robotwarlord","The one day I have to go to school is the same day something exciting happens at parliament square "
"0","1468111080","Mon Apr 06 23:46:25 PDT 2009","NO_QUERY","cmei04","I woke up an hour ago ... Now I'm having a hard time going back to bed  in Lakewood, CA http://loopt.us/rywlHQ"
"0","1468113885","Mon Apr 06 23:47:23 PDT 2009","NO_QUERY","N0ney","at work  w asma3 nawal in fe obeerate alwatan TV"
"0","1468116474","Mon Apr 06 23:48:13 PDT 2009","NO_QUERY","Mylne","in the university, in the classroom, on the computer... shit my day is boring "
"0","1468121466","Mon Apr 06 23:49:56 PDT 2009","NO_QUERY","tominlumban","Yo jimo i cant talk on aim anymore, its glitching  ill cya later and i hope u see this"
"0","1468125055","Mon Apr 06 23:51:04 PDT 2009","NO_QUERY","Ebonii_Smilez","someone keep me up....im at work "
"0","1468129897","Mon Apr 06 23:52:43 PDT 2009","NO_QUERY","AMEFACE","had the worst dream abt some turd face i used to date... ugh. it was awful. "
"0","1468132895","Mon Apr 06 23:53:49 PDT 2009","NO_QUERY","kiwimark73","Chewie update. OCD in left legs fixed, but possible OCD in Right leg as well, and worse still hip dysplasia in both hips  Not good..."
"0","1468136392","Mon Apr 06 23:54:56 PDT 2009","NO_QUERY","olivejina","@oishiieats did they play polite dance song?? only my fav. please dont say they did. or course they did.   damn me!"
"0","1468140629","Mon Apr 06 23:56:17 PDT 2009","NO_QUERY","tonkaaa","@Craftysince1990 Lol, that's sweet! I bought tickets last year &amp;&amp; my PartnerInCrime flaked so I didn't end up going  but this, FOR SURE!"
"0","1468145394","Mon Apr 06 23:57:56 PDT 2009","NO_QUERY","guardian_renata","@ScarlettDane no  mary &amp; i were going to go dress shopping tomorrow."
"0","1468148661","Mon Apr 06 23:59:04 PDT 2009","NO_QUERY","sellthelie","I nearly spoiled myself for House, did just a teeny bit, saw a name, but then it went away via link.  I won't be terribly surprised now.  "
"0","1468155926","Tue Apr 07 00:01:16 PDT 2009","NO_QUERY","Jordyss","Didn't make it by here today.   They are saying we will have snow tomorrow. WTF?  It is Tennessee.  It doesn't even snow here in winter."
"0","1468159446","Tue Apr 07 00:02:23 PDT 2009","NO_QUERY","pazvip","I havent slept a wink... Severe Insomnia... Arghhhh... Why!!! "
"0","1468162073","Tue Apr 07 00:03:14 PDT 2009","NO_QUERY","xSafyrex","I don't want to talk to advisors, they don't advise, the judge your arse off "
"0","1468168034","Tue Apr 07 00:05:12 PDT 2009","NO_QUERY","RopeMarksMuse","I am soooo tired @ work "
"0","1468170829","Tue Apr 07 00:06:01 PDT 2009","NO_QUERY","WooopJess","Twitter woke me up "
"0","1468175593","Tue Apr 07 00:07:32 PDT 2009","NO_QUERY","JennyD23","I wish we had a Dunkin Donuts in Holland  Today my moms back from Japan. Can't wait to see her!"
"0","1468185887","Tue Apr 07 00:10:51 PDT 2009","NO_QUERY","micahmarquis","A few catering gigs, very cool, getting ready for the normal week.  Working on Easter.  "
"0","1468190143","Tue Apr 07 00:12:15 PDT 2009","NO_QUERY","golden_one","Why is it that I have 46 followers, none of whom acknowledge me? "
"0","1468192521","Tue Apr 07 00:13:02 PDT 2009","NO_QUERY","catherinestack","@laurenlenewx awww i'm sorry "
"0","1468195190","Tue Apr 07 00:13:57 PDT 2009","NO_QUERY","MDotSmit","It's going to be a loooooooooooooooooooooooooooooooonnnnnnngggggggg night at work "
"0","1468202315","Tue Apr 07 00:16:17 PDT 2009","NO_QUERY","Lis311","@AHolmes_NJ I was able to DownThemAll! before TA was able to delete my account. Didn't lose any photos, but I lost almost all comments "
"0","1468206216","Tue Apr 07 00:17:36 PDT 2009","NO_QUERY","Jared64","Feeling soree, bad idea to go running when your sick "
"0","1468209388","Tue Apr 07 00:18:42 PDT 2009","NO_QUERY","khanhlnq","@ChauV I has so many things to do "
"0","1468212382","Tue Apr 07 00:19:42 PDT 2009","NO_QUERY","Colsi","I need SIMS 3. Gaah! "
"0","1468216327","Tue Apr 07 00:21:00 PDT 2009","NO_QUERY","UlTrAViOlEtlArI","studying commerce  how am i suppose to remember so much????"
"0","1468221061","Tue Apr 07 00:22:40 PDT 2009","NO_QUERY","sebby_peek","going to watch julian play bball. i want phoebe "
"0","1468226377","Tue Apr 07 00:24:32 PDT 2009","NO_QUERY","KristenCB","Goodnight everyone. Well I'm not feeling much better and I'm going to the doctor tomorrow.  "
"0","1468231113","Tue Apr 07 00:26:09 PDT 2009","NO_QUERY","brittanytastic","i had 7 hours of sleep and now i cant go back to sleeping  im thirsty"
"0","1468235599","Tue Apr 07 00:27:43 PDT 2009","NO_QUERY","drxgirlfriend","@imperiusrex Brahbrah. Ugh. Bed in a hour. "
"0","1468242537","Tue Apr 07 00:30:06 PDT 2009","NO_QUERY","LibWilk","Oh noooooo Kath is back from Annual Leave!!!!!  du du duuuuuuuu!"
"0","1468245393","Tue Apr 07 00:31:01 PDT 2009","NO_QUERY","bbrjch","FUCK....I CAN'T SLEEP "
"0","1468249786","Tue Apr 07 00:32:30 PDT 2009","NO_QUERY","anacarmela","is sad because there was another earthquake in italy.. "
"0","1468253943","Tue Apr 07 00:33:57 PDT 2009","NO_QUERY","BadGurlAKACream","@DeiondraSanders I'm always up late. I wish I was a morning person but I'm not "
"0","1468259482","Tue Apr 07 00:35:50 PDT 2009","NO_QUERY","samanthaisbenny","Haha my house is creepy at night!!  It creaks and stuff..scary. lol..I'm gonna go to bed."
"0","1468262100","Tue Apr 07 00:36:46 PDT 2009","NO_QUERY","Fatty_D","@KellyShibari i thought i saw you there! you were walking out the door when i saw you. "
"0","1468267465","Tue Apr 07 00:38:38 PDT 2009","NO_QUERY","ei8htyOne","and so the editing of 3000 wedding shots begins "
"0","1468273700","Tue Apr 07 00:40:49 PDT 2009","NO_QUERY","convoy3571","Went to the doctor's today and my blood sugar level was 178. "
"0","1468278150","Tue Apr 07 00:42:23 PDT 2009","NO_QUERY","ValerieNichole","All the fightin and name callin, i can still run 2 my sister!  nite..."
"1","2193057138","Tue Jun 16 07:56:17 PDT 2009","NO_QUERY","Charlotte__C"," mariahs albums out 2 days before my birthday !!"
"1","2193078576","Tue Jun 16 07:58:05 PDT 2009","NO_QUERY","clarisseolviga","watching David Cook on Larry King Live.. Didn't get to see it 'coz i was at school... "
"1","2193079291","Tue Jun 16 07:58:09 PDT 2009","NO_QUERY","albertaclaudia","Hi tweeters. I'm in bali now. Today i went shopping! Stuffs here are so cheapp. Haven't gone to the beach yet. Maybe tommorow "
"1","2193080471","Tue Jun 16 07:58:15 PDT 2009","NO_QUERY","harmony333","I am a M I L F..dont you forget...wash it away now...your messin with a southern girl.........oh tori, say it just so sometimes "
"1","2193081164","Tue Jun 16 07:58:18 PDT 2009","NO_QUERY","juliegomoll","I made the little green peace sign on my avatar. I posted it on my blog - feel free to use it  http://bit.ly/1OBIS #iranelection"
"1","2193082128","Tue Jun 16 07:58:23 PDT 2009","NO_QUERY","pshhitscaty","@Littlehotrod  yeah its just me ill be in play park."
"1","2193103097","Tue Jun 16 08:00:08 PDT 2009","NO_QUERY","valerievance","Play half a game, get a WHOLE snow cone "
"1","2193104285","Tue Jun 16 08:00:13 PDT 2009","NO_QUERY","peihsia","back from CAMP, Updates on Camp, Sentosa &amp; Dance &lt;3 . Miss my girls "
"1","2193105176","Tue Jun 16 08:00:16 PDT 2009","NO_QUERY","alixe_edwards","@april_miss I turned on some Jimmy Eat World, in my fort, and just went to sleep happy as a clam  &amp; as soon as the chapters done, coffee!!"
"1","2193106297","Tue Jun 16 08:00:21 PDT 2009","NO_QUERY","pennymoore5","@MWiesner G-L-A-D you like em! They are my faves! "
"1","2193107162","Tue Jun 16 08:00:25 PDT 2009","NO_QUERY","Angeldream05","@JaneHungOz yeah maybe, if I figure out how I did it without noticing ;-) there are lots of trends in here, what is one more? "
"1","2193121411","Tue Jun 16 08:01:35 PDT 2009","NO_QUERY","BeccabeastTM","I be up in the gym, just workin' on my fitness!! "
"1","2193122502","Tue Jun 16 08:01:40 PDT 2009","NO_QUERY","blairDC","@devondaley @amandasena - they're buff, as in legs are hugh! ie marines (at defense meeting) - gotta love it but i am squashed! "
"1","2193123166","Tue Jun 16 08:01:44 PDT 2009","NO_QUERY","MegRaiano","@Larry_Keigwin I can't wait for your classes at Peridanceee "
"1","2193124241","Tue Jun 16 08:01:49 PDT 2009","NO_QUERY","HansOngchua","@KelliSwan The best source is twitter.  Look for those in green that I'm following. They will lead you to more. Search #IranElection."
"1","2193152774","Tue Jun 16 08:04:06 PDT 2009","NO_QUERY","ZyonSwope","Grocery shopping! Hopefully its not 500 dollars this time "
"1","2193153376","Tue Jun 16 08:04:09 PDT 2009","NO_QUERY","seamonkey420","back from his disconnected break.  always good to unplug every once in a while "
"1","2193154547","Tue Jun 16 08:04:15 PDT 2009","NO_QUERY","toddhuff1234","==&gt; &quot;He that waits upon fortune is never sure of dinner.&quot; - Benjamin Franklin http://bit.ly/9VnJG 15k what is for dinner tonight? "
"1","2193155446","Tue Jun 16 08:04:19 PDT 2009","NO_QUERY","Mike_Linux_NL","well, a little pull here and there, and within an hour, my room has no wallpaper anymore! "
"1","2193156252","Tue Jun 16 08:04:23 PDT 2009","NO_QUERY","iloveacuppatea","On my brothers iPod touch "
"1","2193178627","Tue Jun 16 08:06:11 PDT 2009","NO_QUERY","EmmaCrone","LVATT is out today in the USA! Yeah.. Go buy it now, or now or now - just buy it!! Buy, 1, buy 2, buy 10 whatever just buy it haha "
"1","2193179229","Tue Jun 16 08:06:14 PDT 2009","NO_QUERY","jmt1","hey it's Jeff  http://aweber.com/b/1huHV"
"1","2193180186","Tue Jun 16 08:06:18 PDT 2009","NO_QUERY","alancfrancis","@relativesanity I installed it on a little external disk.  Getting some work done now, but will play later "
"1","2193181110","Tue Jun 16 08:06:23 PDT 2009","NO_QUERY","NGU_agentjon","just failed the math exam "
"1","2193182054","Tue Jun 16 08:06:27 PDT 2009","NO_QUERY","augustjordan","Have you checked out on-line only lit mag http://fivedials.com/fivedials ?  Also, give 'em a follow @FiveDials - you know you should! "
"1","2193187064","Tue Jun 16 08:06:52 PDT 2009","NO_QUERY","stevenwelch","@wolever &quot;open -a&quot; is where it really shines.  You can alias yourself up a bunch of shortcuts pretty quickly. "
"1","2193188152","Tue Jun 16 08:06:57 PDT 2009","NO_QUERY","witnessamiracle","@JoyJude Gee, that's weird! Bella helped me vote using my 4 e-mail accounts yesterday and it worked! HAHA! What's your pretend age? "
"1","2193188976","Tue Jun 16 08:07:02 PDT 2009","NO_QUERY","TC_DNB","just got back from a little shop called Electrofix got a reel to reel on order and came home with a Focusrite tone machine "
"1","2193189855","Tue Jun 16 08:07:06 PDT 2009","NO_QUERY","tartdarling","@Jiist lol other than my boss it's not a bad morning "
"1","2193190935","Tue Jun 16 08:07:12 PDT 2009","NO_QUERY","twitleb","@UxSoup Soup you already confirmed! "
"1","2193221277","Tue Jun 16 08:09:42 PDT 2009","NO_QUERY","dd0dg","@pavelgee I won't be there in person but technologically present in many ways "
"1","2193222266","Tue Jun 16 08:09:47 PDT 2009","NO_QUERY","FunkDr","@bananza Either way, looking good! "
"1","2193223141","Tue Jun 16 08:09:51 PDT 2009","NO_QUERY","Hybrid911","@Lady_Cockroach heeey miss murder can I *sings* I like that song  x"
"1","2193223854","Tue Jun 16 08:09:55 PDT 2009","NO_QUERY","Steph2611","@bwechols getting paid is a problem? "
"1","2193251560","Tue Jun 16 08:12:10 PDT 2009","NO_QUERY","IWCharters","@quadrathon Disappointed with the result but I am having a great year with wonderful people on fantastic hills and enjoying it enormously "
"1","2193252376","Tue Jun 16 08:12:14 PDT 2009","NO_QUERY","DaveLair","@Ianjamespoulter HAH! (badddddump-tssssss) thank you, thank you, I'll be here all night! "
"1","2193253206","Tue Jun 16 08:12:18 PDT 2009","NO_QUERY","mcantuu","good morning. breakfast here i come! "
"1","2193254134","Tue Jun 16 08:12:22 PDT 2009","NO_QUERY","dennis_luis","@mikasounds if you like to support talented young singers? add me "
"1","2193255425","Tue Jun 16 08:12:29 PDT 2009","NO_QUERY","Mimi__C","@CHRISDJMOYLES there's probably something more wrong with a sweaty person watching a sweaty person in pain &lt;?&gt;.. "
"1","2193276683","Tue Jun 16 08:14:16 PDT 2009","NO_QUERY","LauraBarcelona","@ashleytisdale niceeeee!  we miss you in spain!"
"1","2193278017","Tue Jun 16 08:14:22 PDT 2009","NO_QUERY","janiecwales","oh dear HH is back   please twitter do something about her.  I'm begging you, please pretty please "
"1","2193279048","Tue Jun 16 08:14:27 PDT 2009","NO_QUERY","HennaNenna","Happy Jonas day people "
"1","2193280507","Tue Jun 16 08:14:35 PDT 2009","NO_QUERY","chrisbachmann","Remember twitter maintenance 5-6p EST. Rescheduled due to Iranian protests and their reliance on twitter "
"1","2193281649","Tue Jun 16 08:14:41 PDT 2009","NO_QUERY","Clarinhapl","Have a nice day  I'm so happy! we wan the game yesterday, afteeer , FINAL ..."
"1","2193303747","Tue Jun 16 08:16:28 PDT 2009","NO_QUERY","phalary42","@PlusMoney :] anytime. im glad to be some kind of help its good to know! what other interviews have you been doing so far? i want to see. "
"1","2193304392","Tue Jun 16 08:16:31 PDT 2009","NO_QUERY","karebelle","realizing you were WRONG can be humbling. but also very exciting. it means you're growing! and that's all-RIGHT "
"1","2193305063","Tue Jun 16 08:16:34 PDT 2009","NO_QUERY","littlefluffycat","@maialideth wait -- that's what they're doing. . .  #squarespace maybe they ARE dnd!"
"1","2193305918","Tue Jun 16 08:16:38 PDT 2009","NO_QUERY","J_Churchill","@unholyhole LOL she's being modest "
"1","2193306632","Tue Jun 16 08:16:42 PDT 2009","NO_QUERY","girlrokkstarr","@1stLadyE Loving your (smdhmoment)s... "
"1","2193318586","Tue Jun 16 08:17:41 PDT 2009","NO_QUERY","Gretchennn","@follownadine Nap away! I won't tell. "
"1","2193319347","Tue Jun 16 08:17:45 PDT 2009","NO_QUERY","drspectrum","@JuliaGoolia I just thought I'd live on the edge today "
"1","2193320231","Tue Jun 16 08:17:49 PDT 2009","NO_QUERY","SteveRal","getting the movie crybaby for someone that wants it for some unknown reason "
"1","2193321473","Tue Jun 16 08:17:56 PDT 2009","NO_QUERY","SandraMotwary","@ManuelaFritschi sooo awesome  just finished the vid! adam &amp; jesse looking good ;) lol who was that one dude though? the one on the bass.."
"1","2193322665","Tue Jun 16 08:18:02 PDT 2009","NO_QUERY","diegolikecrazy","@MariaLKanellis true, true, also gets you into a focused mood "
"1","2193343200","Tue Jun 16 08:19:44 PDT 2009","NO_QUERY","DrawingBlanks","@JoannaGoff Thanks for following.  Pleased to make your acquaintance."
"1","2193344294","Tue Jun 16 08:19:50 PDT 2009","NO_QUERY","ricksammon","@shane_murphy I also say: Make pictures, don't just take pictures.. and Take the damn flash off the camera! "
"1","2193345211","Tue Jun 16 08:19:54 PDT 2009","NO_QUERY","KatyCaptivated","off for 2 hours. see ya later!!  xxx"
"1","2193346098","Tue Jun 16 08:19:59 PDT 2009","NO_QUERY","Placehold","@JalokimGraphics lmao yeah it sounds seriously strange but i think you can replace the sounds for it "
"1","2193369975","Tue Jun 16 08:21:54 PDT 2009","NO_QUERY","eeeevelyn","one more to go and i'll be done   "
"1","2193370827","Tue Jun 16 08:21:59 PDT 2009","NO_QUERY","evieness","@CHRISDJMOYLES yup they're called personal trainers "
"1","2193371764","Tue Jun 16 08:22:03 PDT 2009","NO_QUERY","moonbaby1619","putting together my kitchen bookshelves my mom bought me yesterday!  my house is slowly getting storage. even bigger "
"1","2193373009","Tue Jun 16 08:22:10 PDT 2009","NO_QUERY","xxYOitsALEXxx","http://twitpic.com/7ham4 - i know now what is that  haha X)"
"1","2193374089","Tue Jun 16 08:22:15 PDT 2009","NO_QUERY","tlockemy","@bizziemommy I love your blog header, great minds think alike "
"1","2193401077","Tue Jun 16 08:24:30 PDT 2009","NO_QUERY","vicki_anne","is going to lay out by the pool "
"1","2193402130","Tue Jun 16 08:24:36 PDT 2009","NO_QUERY","nancykdunn","@DanitaArt Happy birthday!!! have a great day "
"1","2193402975","Tue Jun 16 08:24:40 PDT 2009","NO_QUERY","digidivaish","@goblue4ever good job chickadee! "
"1","2193403877","Tue Jun 16 08:24:44 PDT 2009","NO_QUERY","crispycream978","Hey @pcmagradio were back   (PCMag Radio live &gt; http://ustre.am/2EGU)"
"1","2193404605","Tue Jun 16 08:24:48 PDT 2009","NO_QUERY","kozmicblues3","@theclockworkbox: thx for the ff on twitter  ♫ http://blip.fm/~8blqi"
"1","2193426709","Tue Jun 16 08:26:37 PDT 2009","NO_QUERY","trentgillaspie","@monolithfest So, I got my tix at 9:17am MST. Even EARLIER than 10:00am. Was that supposed to happen?  PSYCHED!"
"1","2193427329","Tue Jun 16 08:26:39 PDT 2009","NO_QUERY","whipzilla","- had a great time with some of the best people last night/2day "
"1","2193427969","Tue Jun 16 08:26:43 PDT 2009","NO_QUERY","oawilliamson","Watching toy story with Nate  he sure does have great taste when it comes to movies...josh might have some competition ;)"
"1","2193428669","Tue Jun 16 08:26:46 PDT 2009","NO_QUERY","blakelitaker","Good morning! Movie night at Jim's house last night was fun. About 2 eat lunch then go 2 the bank &amp; maybe Wal-Mart! Later: plans w/Sara! "
"1","2193429273","Tue Jun 16 08:26:49 PDT 2009","NO_QUERY","katie_fruitcake","I'm back.  ooh it was so cool again. "
"1","2193451289","Tue Jun 16 08:28:37 PDT 2009","NO_QUERY","faiznurdavid","@fanafatin see, @misschimichanga tweet u to join us!! u really cant?  so if thurs, when &amp; where? "
"1","2193452390","Tue Jun 16 08:28:42 PDT 2009","NO_QUERY","comradephil","@aw16 I must have skipped the &quot;pun&quot; setting, it appears to have been set to &quot;comedy-freeze&quot;, which would explain the dire lack of humour "
"1","2193453166","Tue Jun 16 08:28:46 PDT 2009","NO_QUERY","ikeapencil","Reading avalon high! Hah, I'm surprised "
"1","2193453768","Tue Jun 16 08:28:49 PDT 2009","NO_QUERY","lyndiclark","Sitting in a meeting with my mom &amp; grandmother reguarding the school. Hopefully opening more locations &amp; salon/spas.. Yay!! "
"1","2193454592","Tue Jun 16 08:28:53 PDT 2009","NO_QUERY","FFang","@Tyrese4ReaL Tyreseee, when you're heading to The Netherlands?! "
"1","2193474739","Tue Jun 16 08:30:29 PDT 2009","NO_QUERY","yumstationery","@Thyme2dream yes i do think that's great....and i agree, i need to post something Fresssssh.... "
"1","2193475716","Tue Jun 16 08:30:34 PDT 2009","NO_QUERY","vincentdidier1","@yourteube  bah de rien "
"1","2193476499","Tue Jun 16 08:30:37 PDT 2009","NO_QUERY","michaelsally","@jewelss please share how you like it "
"1","2193477741","Tue Jun 16 08:30:43 PDT 2009","NO_QUERY","just_chalie","@Elle_333 @jenfafer midnight showing peoples, y'all better be with me "
